ID,Year,Zipcode,Longitude,Latitude,Income,Age,Population,Num Rooms,House Value
1929,2012,90745,-118.26,33.82,70667.0,36.2,58090,5.3,347200.0
1930,2012,90746,-118.25,33.86,79149.0,40.4,25861,6.2,379000.0
1931,2012,90747,-118.25,33.86,67521.99233323270,40.40193697600450,0,5.163962967276100,458794.97705720400
1932,2012,90755,-118.16,33.8,65828.0,37.3,10994,4.4,410500.0
1933,2012,90802,-118.2,33.75,43314.0,34.4,39017,3.3,282300.0
1934,2012,90803,-118.13,33.75,72692.0,42.5,30855,4.4,703900.0
1935,2012,90804,-118.14,33.78,41642.0,29.4,41094,3.9,376600.0
1936,2012,90805,-118.18,33.86,44293.0,28.7,93117,4.3,295100.0
1937,2012,90806,-118.18,33.81,43264.0,29.5,42873,4.3,371500.0
1938,2012,90807,-118.18,33.83,72077.0,40.7,32176,5.0,493800.0
1939,2012,90808,-118.11,33.82,91161.0,41.3,39064,5.9,522600.0
1940,2012,90810,-118.22,33.81,48952.0,31.2,36935,4.7,322500.0
1941,2012,90813,-118.18,33.78,30833.0,27.2,58719,3.7,305100.0
1942,2012,90814,-118.14,33.77,56499.0,38.0,18633,4.1,606400.0
1943,2012,90815,-118.12,33.79,84477.0,36.9,40502,5.6,535000.0
1944,2012,90822,-118.12,33.78,67521.99233323270,65.8,183,5.163962967276100,458794.97705720400
1945,2012,90831,-118.2,33.77,67521.99233323270,40.40193697600450,0,5.163962967276100,458794.97705720400
1946,2012,91001,-118.13,34.2,85448.0,41.1,38066,5.9,578600.0
1947,2012,91006,-118.02,34.13,80757.0,41.3,32339,5.8,686800.0
1948,2012,91007,-118.05,34.12,70673.0,43.1,33836,5.2,744200.0
1949,2012,91008,-117.97,34.15,95833.0,54.9,1122,6.9,952100.0
1950,2012,91010,-117.94,34.13,59743.0,40.2,24913,5.0,366700.0
1951,2012,91011,-118.21,34.22,154331.0,45.8,20468,7.0,1000000.0
1952,2012,91016,-117.99,34.15,69872.0,37.3,41610,4.8,523100.0
1953,2012,91020,-118.23,34.21,66875.0,38.8,8462,4.2,561400.0
1954,2012,91024,-118.05,34.17,90321.0,48.0,10939,5.5,748600.0
1955,2012,91030,-118.15,34.11,84185.0,38.8,25603,4.8,838300.0
1956,2012,91040,-118.32,34.26,72416.0,41.9,19903,5.4,421500.0
1957,2012,91042,-118.25,34.29,59358.0,40.2,28266,4.7,428600.0
1958,2012,91046,-118.24,34.21,17841.0,76.9,141,2.2,458794.97705720400
1959,2012,91101,-118.14,34.15,55995.0,33.4,21545,3.3,438300.0
1960,2012,91103,-118.17,34.17,57813.0,37.9,27127,4.9,554200.0
1961,2012,91104,-118.12,34.16,68107.0,37.6,36961,5.1,614100.0
1962,2012,91105,-118.16,34.14,115114.0,49.6,10891,5.5,856000.0
1963,2012,91106,-118.13,34.14,66980.0,34.8,24494,4.1,588400.0
1964,2012,91107,-118.08,34.16,79815.0,41.4,31737,5.2,639000.0
1965,2012,91108,-118.11,34.12,146510.0,46.0,13297,7.4,1000000.0
1966,2012,91201,-118.29,34.17,47012.0,40.3,23671,4.1,631000.0
1967,2012,91202,-118.26,34.16,70176.0,42.7,22533,4.4,609400.0
1968,2012,91203,-118.26,34.15,42205.0,38.9,13360,3.8,376000.0
1969,2012,91204,-118.26,34.13,39850.0,39.1,16241,3.5,412600.0
1970,2012,91205,-118.24,34.13,38029.0,38.6,38362,3.7,478800.0
1971,2012,91206,-118.2,34.16,54911.0,43.6,32474,4.2,580400.0
1972,2012,91207,-118.25,34.18,86826.0,43.0,10613,5.3,812200.0
1973,2012,91208,-118.24,34.19,100380.0,41.9,15655,5.8,697200.0
1974,2012,91210,-118.26,34.14,77750.0,31.3,228,3.1,458794.97705720400
1975,2012,91214,-118.24,34.23,87072.0,42.1,31479,5.4,609300.0
1976,2012,91301,-118.76,34.12,106318.0,44.7,25834,6.6,687900.0
1977,2012,91302,-118.67,34.11,128208.0,43.2,24910,7.2,997600.0
1978,2012,91303,-118.6,34.19,48676.0,30.9,26613,3.8,343400.0
1979,2012,91304,-118.59,34.22,58198.0,36.9,52907,5.1,455900.0
1980,2012,91306,-118.57,34.2,61312.0,34.6,47048,5.2,366600.0
1981,2012,91307,-118.69,34.2,92652.0,43.8,24983,6.5,517100.0
1982,2012,91311,-118.61,34.28,80283.0,42.5,37945,5.8,466300.0
1983,2012,91316,-118.52,34.15,59488.0,39.7,26368,4.5,507200.0
1984,2012,91320,-118.95,34.17,105022.0,38.9,45433,6.4,594700.0
1985,2012,91321,-118.47,34.36,56207.0,33.2,35148,4.7,361600.0
1986,2012,91324,-118.55,34.24,62958.0,35.2,26742,5.1,473800.0
1987,2012,91325,-118.51,34.23,59003.0,34.7,33268,4.8,494700.0
1988,2012,91326,-118.55,34.28,99041.0,42.5,35691,6.6,631900.0
1989,2012,91330,-118.53,34.25,67521.99233323270,19.9,1470,5.163962967276100,458794.97705720400
1990,2012,91331,-118.41,34.25,50794.0,30.3,96965,5.3,289800.0
1991,2012,91335,-118.54,34.2,53107.0,35.0,74641,4.7,344700.0
1992,2012,91340,-118.44,34.28,53742.0,29.3,35207,5.2,296400.0
1993,2012,91342,-118.38,34.32,60863.0,32.4,89001,5.7,335100.0
1994,2012,91343,-118.47,34.23,54418.0,32.4,60759,5.0,399400.0
1995,2012,91344,-118.5,34.29,77490.0,40.8,53014,6.1,466500.0
1996,2012,91345,-118.45,34.27,62426.0,36.3,18654,5.3,327200.0
1997,2012,91350,-118.51,34.43,100761.0,35.5,34293,6.1,395100.0
1998,2012,91351,-118.46,34.43,71595.0,36.0,31936,5.3,323400.0
1999,2012,91352,-118.34,34.23,48282.0,32.7,45494,4.8,359000.0
2000,2012,91354,-118.57,34.46,107553.0,37.3,28392,6.0,468200.0
2001,2012,91355,-118.56,34.41,88744.0,37.1,33203,5.1,436400.0
2002,2012,91356,-118.54,34.15,66951.0,41.9,29590,5.1,675100.0
2003,2012,91360,-118.88,34.21,93037.0,41.5,42937,6.1,571700.0
2004,2012,91361,-118.89,34.14,103476.0,47.5,19731,6.6,800500.0
2005,2012,91362,-118.81,34.19,105242.0,42.3,35485,6.3,655200.0
2006,2012,91364,-118.6,34.15,94495.0,43.1,25947,6.1,669200.0
2007,2012,91367,-118.61,34.17,77655.0,40.0,40323,5.0,563100.0
2008,2012,91371,-118.58,34.18,67521.99233323270,40.40193697600450,0,5.163962967276100,458794.97705720400
2009,2012,91377,-118.76,34.19,125175.0,40.7,14423,6.5,652600.0
2010,2012,91381,-118.61,34.37,113445.0,36.9,19673,6.1,589500.0
2011,2012,91384,-118.68,34.51,101637.0,32.5,29155,6.1,419900.0
2012,2012,91387,-118.4,34.4,82825.0,34.1,40375,5.4,386800.0
2013,2012,91390,-118.4,34.53,115446.0,40.0,20050,6.7,491800.0
2014,2012,91401,-118.43,34.17,46733.0,35.8,40085,4.2,527900.0
2015,2012,91402,-118.44,34.22,39170.0,29.7,70749,4.2,289700.0
2016,2012,91403,-118.46,34.14,73438.0,40.3,23377,4.4,748500.0
2017,2012,91405,-118.44,34.2,37983.0,31.6,54185,3.8,359000.0
2018,2012,91406,-118.49,34.19,49509.0,34.2,53129,4.4,375800.0
2019,2012,91411,-118.46,34.17,43750.0,35.2,23708,3.7,454300.0
2020,2012,91423,-118.42,34.14,73030.0,37.8,30946,4.4,781700.0
2021,2012,91436,-118.49,34.15,128380.0,47.2,14508,7.0,1000000.0
2022,2012,91501,-118.29,34.19,61451.0,38.4,20546,4.2,626600.0
2023,2012,91502,-118.31,34.17,42555.0,34.9,11340,3.3,375300.0
2024,2012,91504,-118.33,34.2,72972.0,38.7,25527,4.8,589700.0
2025,2012,91505,-118.34,34.17,75252.0,38.3,30563,4.6,541300.0
2026,2012,91506,-118.32,34.17,73121.0,41.4,18906,5.2,546900.0
2027,2012,91601,-118.37,34.16,48889.0,32.1,37090,3.5,480100.0
2028,2012,91602,-118.36,34.15,66701.0,37.0,17115,4.0,653300.0
2029,2012,91604,-118.39,34.13,87020.0,39.5,28323,4.6,848200.0
2030,2012,91605,-118.39,34.2,45045.0,33.0,55313,4.4,350000.0
2031,2012,91606,-118.39,34.18,42678.0,34.0,46880,4.3,377800.0
2032,2012,91607,-118.4,34.16,60586.0,38.6,28821,4.1,598400.0
2033,2012,91608,-118.35,34.14,67521.99233323270,40.40193697600450,0,5.163962967276100,458794.97705720400
2034,2012,91701,-117.61,34.14,79697.0,38.9,40553,6.3,374600.0
2035,2012,91702,-117.87,34.28,56479.0,28.7,60284,4.9,319600.0
2036,2012,91706,-117.96,34.09,51345.0,30.5,77028,5.0,292700.0
2037,2012,91708,-117.64,33.95,111250.0,37.9,3840,7.7,412900.0
2038,2012,91709,-117.72,33.94,97065.0,36.1,75211,6.4,491800.0
2039,2012,91710,-117.68,34.0,71379.0,34.0,80801,5.9,346200.0
2040,2012,91711,-117.71,34.12,81509.0,38.5,35857,5.9,556200.0
2041,2012,91722,-117.9,34.09,69655.0,34.8,35408,5.4,349800.0
2042,2012,91723,-117.88,34.08,60032.0,33.0,18713,4.8,378700.0
2043,2012,91724,-117.84,34.07,79378.0,36.2,24935,5.9,429500.0
2044,2012,91730,-117.58,34.09,62613.0,32.8,65610,4.9,295500.0
2045,2012,91731,-118.03,34.08,39226.0,33.8,29703,4.3,355300.0
2046,2012,91732,-118.01,34.07,45496.0,32.6,61832,4.6,346700.0
2047,2012,91733,-118.04,34.04,41592.0,31.4,43902,4.6,353300.0
2048,2012,91737,-117.58,34.15,94095.0,38.8,24254,6.7,460600.0
2049,2012,91739,-117.51,34.14,100479.0,33.6,35770,6.6,463500.0
2050,2012,91740,-117.85,34.11,67245.0,37.7,26115,5.4,388200.0
2051,2012,91741,-117.85,34.14,82552.0,40.7,25282,6.2,572900.0
2052,2012,91744,-117.93,34.02,56795.0,30.9,83182,5.6,300900.0
2053,2012,91745,-117.97,34.0,76021.0,40.2,56370,6.2,465200.0
2054,2012,91746,-117.98,34.04,62709.0,32.9,31086,5.6,329100.0
2055,2012,91748,-117.9,33.97,60442.0,38.9,46946,5.6,468300.0
2056,2012,91750,-117.76,34.15,79071.0,41.2,33906,5.9,469800.0
2057,2012,91752,-117.53,33.99,63385.0,32.0,29664,5.5,306500.0
2058,2012,91754,-118.14,34.05,55014.0,40.1,33052,4.8,480400.0
2059,2012,91755,-118.11,34.05,56753.0,43.6,27334,4.7,475800.0
2060,2012,91759,-117.7,34.2,60469.0,49.8,274,4.5,341200.0
2061,2012,91761,-117.58,34.02,61760.0,31.4,59844,5.5,278000.0
2062,2012,91762,-117.67,34.04,51350.0,31.1,54406,5.0,260600.0
2063,2012,91763,-117.7,34.07,50352.0,32.4,36739,5.2,267300.0
2064,2012,91764,-117.62,34.07,53529.0,29.6,54397,4.9,239800.0
2065,2012,91765,-117.81,33.99,91670.0,40.8,47433,6.4,533400.0
2066,2012,91766,-117.75,34.03,49705.0,28.2,70447,4.9,274200.0
2067,2012,91767,-117.73,34.08,49453.0,31.6,49808,4.9,264200.0
2068,2012,91768,-117.79,34.06,46658.0,26.3,36191,4.7,275000.0
2069,2012,91770,-118.08,34.06,48310.0,39.4,61836,4.8,434400.0
2070,2012,91773,-117.81,34.1,76077.0,42.9,33273,5.6,427200.0
2071,2012,91775,-118.08,34.11,78078.0,40.9,24775,5.6,616500.0
2072,2012,91776,-118.09,34.08,48953.0,40.6,37716,4.4,485200.0
2073,2012,91780,-118.05,34.1,64180.0,40.8,34877,5.2,565000.0
2074,2012,91784,-117.65,34.14,102690.0,44.0,26457,7.0,501000.0
2075,2012,91786,-117.66,34.1,53679.0,33.4,51439,4.8,340800.0
2076,2012,91789,-117.85,34.01,90906.0,43.0,42332,6.6,604100.0
2077,2012,91790,-117.94,34.06,65845.0,34.8,44631,5.6,377400.0
2078,2012,91791,-117.89,34.06,75168.0,36.9,32226,5.7,450300.0
2079,2012,91792,-117.9,34.02,67581.0,34.6,31338,5.2,363600.0
2080,2012,91801,-118.13,34.09,52968.0,39.1,53964,4.1,479900.0
2081,2012,91803,-118.14,34.07,54931.0,40.8,29571,4.7,490800.0
2082,2012,91901,-116.71,32.8,76496.0,45.3,17034,6.0,501800.0
2083,2012,91902,-117.01,32.67,86099.0,44.8,17659,6.7,501800.0
2084,2012,91905,-116.31,32.67,70000.0,48.2,1088,5.5,281100.0
2085,2012,91906,-116.47,32.68,54135.0,33.7,3679,5.2,213700.0
2086,2012,91910,-117.05,32.63,55875.0,35.7,73761,4.7,359200.0
2087,2012,91911,-117.03,32.61,49677.0,33.2,82708,4.9,307900.0
2088,2012,91913,-116.98,32.64,87598.0,32.2,40698,5.9,405100.0
2089,2012,91914,-116.94,32.66,99383.0,33.1,16200,7.0,473800.0
2090,2012,91915,-116.95,32.62,95575.0,32.2,25172,5.9,371400.0
2091,2012,91916,-116.62,32.9,44969.0,45.9,1566,5.3,293600.0
2092,2012,91917,-116.67,32.62,63566.0,36.1,560,6.3,182700.0
2093,2012,91931,-116.58,32.83,24189.0,44.1,377,4.4,22700.0
2094,2012,91932,-117.11,32.57,46975.0,31.1,25640,4.2,358600.0
2095,2012,91934,-116.18,32.63,90167.0,42.7,364,5.5,252900.0
2096,2012,91935,-116.8,32.69,86625.0,46.5,8171,6.5,555900.0
2097,2012,91941,-117.0,32.76,69715.0,41.9,31582,5.6,498700.0
2098,2012,91942,-117.01,32.78,53817.0,37.2,38719,4.3,356300.0
2099,2012,91945,-117.03,32.73,50092.0,35.4,25523,5.1,300000.0
2100,2012,91948,-116.46,32.87,38750.0,23.8,57,4.6,130000.0
2101,2012,91950,-117.09,32.67,39055.0,31.8,60283,4.4,281600.0
2102,2012,91962,-116.42,32.74,63977.0,57.8,1071,6.3,367100.0
2103,2012,91963,-116.59,32.63,37143.0,32.5,1193,4.6,196200.0
2104,2012,91977,-116.99,32.71,59858.0,33.3,60769,5.8,316300.0
2105,2012,91978,-116.94,32.72,67807.0,36.2,9003,5.8,340900.0
2106,2012,91980,-116.62,32.59,67521.99233323270,61.7,258,5.163962967276100,458794.97705720400
2107,2012,92003,-117.19,33.28,78662.0,48.9,4000,6.1,558700.0
2108,2012,92004,-116.27,33.17,40561.0,56.8,2637,4.4,203100.0
2109,2012,92007,-117.27,33.01,92734.0,40.3,11135,5.4,794500.0
2110,2012,92008,-117.3,33.13,63445.0,40.6,26746,4.8,625500.0
2111,2012,92009,-117.24,33.1,98778.0,40.1,41210,6.3,635000.0
2112,2012,92010,-117.28,33.15,87122.0,37.9,14695,5.8,500500.0
2113,2012,92011,-117.29,33.1,95371.0,41.8,22416,5.8,660800.0
2114,2012,92014,-117.25,32.96,119393.0,50.0,13247,5.8,1000000.0
2115,2012,92019,-116.86,32.77,72942.0,38.1,43676,5.5,427400.0
2116,2012,92020,-116.96,32.79,48106.0,34.0,56807,4.5,396500.0
2117,2012,92021,-116.88,32.84,50481.0,34.0,64441,5.0,319900.0
2118,2012,92024,-117.25,33.05,90720.0,41.5,48725,5.7,688700.0
2119,2012,92025,-116.94,33.09,43351.0,30.6,48567,5.2,412600.0
2120,2012,92026,-117.1,33.22,56736.0,38.4,49309,6.1,368300.0
2121,2012,92027,-116.98,33.13,54008.0,32.4,55129,5.7,320400.0
2122,2012,92028,-117.21,33.39,65168.0,40.5,48103,6.0,446500.0
2123,2012,92029,-117.13,33.08,73989.0,41.7,19823,6.5,503900.0
2124,2012,92036,-116.49,33.02,62979.0,51.0,3202,4.8,341000.0
2125,2012,92037,-117.24,32.86,97483.0,38.2,41746,5.4,1000000.0
2126,2012,92040,-116.89,32.9,64561.0,37.0,42232,5.5,342000.0
2127,2012,92054,-117.35,33.2,50686.0,30.7,42688,4.5,445200.0
2128,2012,92055,-117.44,33.39,48750.0,21.7,13130,5.5,458794.97705720400
2129,2012,92056,-117.29,33.2,67413.0,38.9,51142,5.6,362800.0
2130,2012,92057,-117.28,33.27,69875.0,34.6,54274,5.8,349600.0
2131,2012,92058,-117.3,33.33,51013.0,24.5,45685,5.2,267000.0
2132,2012,92059,-117.07,33.38,89333.0,31.0,1301,5.6,354400.0
2133,2012,92060,-116.84,33.31,74408.0,51.4,162,4.9,364700.0
2134,2012,92061,-116.92,33.3,51346.0,51.7,2301,5.9,367100.0
2135,2012,92064,-117.02,32.97,94317.0,40.1,48208,6.3,520400.0
2136,2012,92065,-116.83,33.07,76293.0,39.4,36341,6.1,399800.0
2137,2012,92066,-116.54,33.22,37250.0,51.0,277,3.8,320800.0
2138,2012,92067,-117.19,33.02,149667.0,49.7,7524,8.3,1000000.0
2139,2012,92069,-117.17,33.15,50471.0,33.4,45362,6.3,374900.0
2140,2012,92070,-116.73,33.18,51150.0,41.0,1244,4.9,354800.0
2141,2012,92071,-116.99,32.85,69331.0,36.7,53841,5.5,330500.0
2142,2012,92075,-117.26,33.0,85363.0,44.0,12104,5.1,956900.0
2143,2012,92078,-117.16,33.11,56695.0,37.2,43220,6.2,394300.0
2144,2012,92081,-117.24,33.18,55071.0,36.9,27598,5.8,394100.0
2145,2012,92082,-116.98,33.25,77393.0,41.1,19302,6.3,459300.0
2146,2012,92083,-117.25,33.2,46915.0,31.1,36915,5.5,285500.0
2147,2012,92084,-117.2,33.21,49494.0,35.6,47077,6.1,416700.0
2148,2012,92086,-116.6,33.28,40093.0,57.4,1191,5.2,195600.0
2149,2012,92091,-117.24,33.02,107273.0,55.6,1268,5.9,1000000.0
2150,2012,92101,-117.16,32.71,53644.0,35.3,35373,3.0,459100.0
2151,2012,92102,-117.09,32.72,39577.0,29.9,43354,4.1,301900.0
2152,2012,92103,-117.17,32.74,60537.0,40.9,30226,3.9,564300.0
2153,2012,92104,-117.12,32.73,46452.0,34.4,44723,4.0,437300.0
2154,2012,92105,-117.08,32.73,35776.0,29.7,67482,4.1,281700.0
2155,2012,92106,-117.23,32.72,80460.0,37.1,19971,5.5,825300.0
2156,2012,92107,-117.25,32.74,61680.0,35.0,26746,4.2,672600.0
2157,2012,92108,-117.14,32.77,62313.0,31.2,18390,3.8,304500.0
2158,2012,92109,-117.23,32.79,63935.0,30.9,43857,3.9,700500.0
2159,2012,92110,-117.2,32.77,59436.0,31.4,27254,4.3,462300.0
2160,2012,92111,-117.16,32.8,55649.0,36.1,46072,4.9,396000.0
2161,2012,92113,-117.11,32.69,27500.0,25.4,55782,4.4,257700.0
2162,2012,92114,-117.05,32.71,55389.0,32.1,68524,5.4,283300.0
2163,2012,92115,-117.07,32.75,42490.0,27.1,60054,4.4,374500.0
2164,2012,92116,-117.12,32.76,52010.0,36.5,31828,4.0,454800.0
2165,2012,92117,-117.2,32.82,65148.0,38.1,52375,5.1,452500.0
2166,2012,92118,-117.21,32.7,89277.0,42.9,19771,4.9,1000000.0
2167,2012,92119,-117.03,32.81,69747.0,42.6,23327,5.8,430500.0
2168,2012,92120,-117.06,32.79,81533.0,44.0,25463,5.8,462800.0
2169,2012,92121,-117.2,32.9,96413.0,28.6,4580,5.2,587500.0
2170,2012,92122,-117.2,32.85,66623.0,30.5,46217,4.1,574100.0
2171,2012,92123,-117.13,32.8,72554.0,33.7,27437,5.1,408600.0
2172,2012,92124,-117.08,32.82,78792.0,30.5,31024,5.6,531000.0
2173,2012,92126,-117.13,32.88,80590.0,33.7,76797,5.1,386100.0
2174,2012,92127,-117.12,33.02,118833.0,35.5,40237,6.1,622500.0
2175,2012,92128,-117.07,32.99,92555.0,41.8,48438,5.3,496100.0
2176,2012,92129,-117.12,32.96,106565.0,37.5,53218,6.3,582100.0
2177,2012,92130,-117.19,32.95,125573.0,37.6,47599,6.1,838600.0
2178,2012,92131,-117.07,32.89,126209.0,38.4,34306,6.6,634200.0
2179,2012,92132,-117.17,32.71,67521.99233323270,40.40193697600450,0,5.163962967276100,458794.97705720400
2180,2012,92134,-117.15,32.72,67521.99233323270,24.1,62,5.163962967276100,458794.97705720400
2181,2012,92135,-117.19,32.7,67521.99233323270,21.9,1358,5.163962967276100,458794.97705720400
2182,2012,92139,-117.04,32.68,62883.0,32.8,36528,5.4,287400.0
2183,2012,92140,-117.2,32.74,67521.99233323270,19.9,2661,5.163962967276100,458794.97705720400
2184,2012,92145,-117.01,32.93,224423.0,37.5,1381,90.0,1000000.0
2185,2012,92147,-117.22,32.72,67521.99233323270,20.9,459,5.163962967276100,458794.97705720400
2186,2012,92154,-117.01,32.56,56413.0,32.2,81952,5.2,286500.0
2187,2012,92155,-117.16,32.67,67521.99233323270,23.2,839,5.163962967276100,458794.97705720400
2188,2012,92173,-117.04,32.55,35680.0,29.5,28723,4.1,256300.0
2189,2012,92201,-116.23,33.71,42198.0,29.6,63009,4.9,174300.0
2190,2012,92203,-116.23,33.75,71965.0,37.0,24850,5.7,267100.0
2191,2012,92210,-116.33,33.7,100938.0,68.6,4861,5.8,634100.0
2192,2012,92211,-116.34,33.77,59409.0,62.1,24477,5.0,368100.0
2193,2012,92220,-116.83,33.95,39382.0,46.7,31860,5.0,179000.0
2194,2012,92222,-114.55,32.79,67521.99233323270,40.40193697600450,0,5.163962967276100,458794.97705720400
2195,2012,92223,-116.97,33.94,63198.0,35.3,42408,5.8,224100.0
2196,2012,92225,-114.51,33.75,43873.0,36.3,24292,4.7,146500.0
2197,2012,92227,-115.45,33.02,40977.0,30.1,26310,5.1,156400.0
2198,2012,92230,-116.77,33.93,33986.0,32.6,2121,4.7,82200.0
2199,2012,92231,-115.51,32.69,36947.0,31.1,38700,5.2,160700.0
2200,2012,92233,-115.52,33.13,36128.0,33.8,10520,5.1,101600.0
2201,2012,92234,-116.45,33.82,44763.0,35.0,51507,5.0,194000.0
2202,2012,92236,-116.17,33.7,41920.0,25.1,40881,5.3,151400.0
2203,2012,92239,-115.47,33.76,27250.0,40.7,345,4.9,104400.0
2204,2012,92240,-116.52,33.95,33753.0,31.2,33178,4.9,125100.0
2205,2012,92241,-116.29,33.83,36866.0,53.4,9823,4.1,53500.0
2206,2012,92242,-114.33,34.15,31250.0,62.7,1329,4.5,81000.0
2207,2012,92243,-115.6,32.77,42268.0,31.7,47762,5.0,159000.0
2208,2012,92249,-115.47,32.73,52933.0,29.8,7277,5.4,154700.0
2209,2012,92250,-115.19,32.83,35179.0,32.6,8692,5.0,153300.0
2210,2012,92251,-115.65,32.86,63741.0,31.7,21416,5.8,186200.0
2211,2012,92252,-116.27,34.15,39728.0,44.6,9680,4.5,131400.0
2212,2012,92253,-116.27,33.65,72866.0,44.9,37101,5.7,366800.0
2213,2012,92254,-115.97,33.55,26667.0,24.6,11181,5.1,101300.0
2214,2012,92256,-116.58,34.1,27275.0,47.7,3736,4.7,155600.0
2215,2012,92257,-115.55,33.3,17025.0,49.3,2044,4.4,52500.0
2216,2012,92258,-116.56,33.92,25192.0,31.9,529,3.9,74800.0
2217,2012,92259,-115.88,32.72,22022.0,60.5,334,4.6,93700.0
2218,2012,92260,-116.4,33.7,50374.0,55.7,31365,4.9,307000.0
2219,2012,92262,-116.56,33.85,45072.0,48.5,25302,4.4,292100.0
2220,2012,92264,-116.51,33.72,45782.0,55.7,20397,4.4,277800.0
2221,2012,92266,-114.93,33.34,30450.0,59.9,73,3.8,51100.0
2222,2012,92267,-114.18,34.28,67521.99233323270,48.5,35,3.3,458794.97705720400
2223,2012,92268,-116.52,34.21,39943.0,52.6,511,4.9,235500.0
2224,2012,92270,-116.41,33.78,77304.0,60.5,17215,5.4,544100.0
2225,2012,92273,-115.69,32.79,41053.0,32.3,1430,4.5,105400.0
2226,2012,92274,-116.1,33.48,30085.0,27.0,18405,4.6,38400.0
2227,2012,92275,-115.92,33.28,23571.0,33.6,1239,4.8,99400.0
2228,2012,92276,-116.36,33.8,43292.0,38.9,7541,5.0,144800.0
2229,2012,92277,-115.86,34.24,41559.0,26.3,23642,4.5,150700.0
2230,2012,92278,-116.06,34.23,67440.0,21.8,4567,5.8,458794.97705720400
2231,2012,92280,-114.52,34.14,67521.99233323270,40.40193697600450,0,5.163962967276100,458794.97705720400
2232,2012,92281,-115.61,33.05,30561.0,36.9,1779,4.8,124800.0
2233,2012,92282,-116.65,33.94,29111.0,38.8,735,4.9,88000.0
2234,2012,92283,-114.72,32.87,26322.0,32.0,2807,4.4,58900.0
2235,2012,92284,-116.41,34.15,42672.0,39.7,24685,5.0,156200.0
2236,2012,92285,-116.51,34.33,28255.0,54.2,2441,3.5,78500.0
2237,2012,92301,-117.51,34.66,40534.0,24.4,31907,5.6,104400.0
2238,2012,92304,-115.64,34.54,67521.99233323270,62.6,47,5.163962967276100,458794.97705720400
2239,2012,92305,-116.86,34.18,76875.0,33.5,312,4.8,766700.0
2240,2012,92307,-117.15,34.57,57871.0,37.6,36891,5.9,200500.0
2241,2012,92308,-117.14,34.42,43413.0,36.5,40217,5.7,186000.0
2242,2012,92309,-116.04,35.31,33068.0,27.9,730,4.6,23300.0
2243,2012,92310,-116.69,35.26,50469.0,22.3,9581,5.4,194700.0
2244,2012,92311,-116.99,34.97,48614.0,34.4,32859,5.0,121100.0
2245,2012,92313,-117.31,34.03,64073.0,37.7,12140,5.6,251000.0
2246,2012,92314,-116.84,34.26,43606.0,41.7,9785,4.6,254600.0
2247,2012,92315,-116.86,34.23,32979.0,45.7,5150,4.8,334400.0
2248,2012,92316,-117.39,34.06,47352.0,28.1,31768,5.6,188100.0
2249,2012,92320,-117.05,33.99,44317.0,52.2,7818,5.5,171000.0
2250,2012,92321,-117.16,34.25,60430.0,52.0,1004,5.5,246400.0
2251,2012,92322,-117.32,34.25,60042.0,43.3,598,4.6,148700.0
2252,2012,92324,-117.27,34.01,43109.0,28.6,56471,4.9,170600.0
2253,2012,92325,-117.3,34.25,48173.0,42.3,8174,5.1,197500.0
2254,2012,92327,-116.81,34.86,33846.0,26.0,1253,4.2,54700.0
2255,2012,92328,-116.83,36.6,44327.0,49.4,263,3.0,26100.0
2256,2012,92332,-115.31,34.96,26250.0,59.0,6,3.7,55000.0
2257,2012,92333,-116.94,34.27,38240.0,55.4,644,5.1,319500.0
2258,2012,92335,-117.46,34.08,43946.0,26.8,98228,5.0,184200.0
2259,2012,92336,-117.45,34.14,85641.0,29.0,89922,6.7,292100.0
2260,2012,92337,-117.46,34.05,69553.0,30.0,36609,5.9,242700.0
2261,2012,92338,-116.15,34.72,67521.99233323270,40.40193697600450,0,5.163962967276100,458794.97705720400
2262,2012,92339,-116.9,34.08,88529.0,42.4,1046,4.7,281700.0
2263,2012,92341,-117.07,34.24,29762.0,54.0,263,4.2,194300.0
2264,2012,92342,-117.35,34.74,67334.0,46.1,5946,5.7,206200.0
2265,2012,92344,-117.39,34.39,66333.0,30.8,19986,6.7,215600.0
2266,2012,92345,-117.32,34.36,44184.0,31.6,79070,5.7,158700.0
2267,2012,92346,-117.15,34.13,64763.0,34.8,57365,5.7,253500.0
2268,2012,92347,-117.18,34.95,46000.0,37.3,1791,5.7,89500.0
2269,2012,92352,-117.19,34.27,67589.0,49.5,6294,6.1,333900.0
2270,2012,92354,-117.24,34.05,62064.0,38.2,21475,5.0,294800.0
2271,2012,92356,-116.88,34.52,28367.0,39.5,6155,4.5,98700.0
2272,2012,92358,-117.54,34.25,77568.0,44.2,1068,5.1,277300.0
2273,2012,92359,-117.07,34.08,52738.0,40.0,7397,5.0,224400.0
2274,2012,92363,-114.59,34.78,29754.0,44.7,5156,4.4,119100.0
2275,2012,92364,-115.43,35.34,46500.0,21.5,53,3.8,84400.0
2276,2012,92365,-116.66,34.9,38521.0,49.2,2552,5.4,157700.0
2277,2012,92368,-117.32,34.65,28281.0,44.5,1030,4.7,85000.0
2278,2012,92371,-117.48,34.42,47473.0,41.4,14727,5.7,158200.0
2279,2012,92372,-117.62,34.47,38162.0,47.9,4859,5.2,158500.0
2280,2012,92373,-117.12,34.0,69130.0,38.3,33279,5.1,372600.0
2281,2012,92374,-117.17,34.06,63600.0,32.5,40494,5.6,256800.0
